superkingdom	phylum	class	order	family	genus	species	Zymo_6323_WGS_kraken2_ONT_MONT	Zymo_6323_WGS_kraken2_ONT_ONT	Zymo_6323_WGS_kraken2_ONT_PB	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium sulfonivorans	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	3	0	1	0	1	0	1	1	3	3	0	1	0	1	0	1	1	3	3	0	1	0	1.78892295523074	1.20306054557552	0.599045558350434	1.24034057267366	1.85968943087127	4.34690958002649	0.589022374434157	0.590466786909434	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Terasakiella	Terasakiella sp. SH-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium fabrum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	1	1	2	1	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium larrymoorei	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	5	0	3	1	1	1	0	5	1	5	0	3	1	1	1	0	5	1	5	0	3	1	1	1	1.19261530348716	3.00765136393879	0.599045558350434	5.58153257703148	1.85968943087127	3.10493541430464	0.589022374434157	0.590466786909434	0.598694373031598
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium rubi	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	2	2	0	2	4	3	2	5	2	2	3	1	2	4	3	1	5	2	2	2	0	2	4	3	1.19261530348716	3.00765136393879	1.19809111670087	2.48068114534732	2.47958590782835	0.620987082860927	1.17804474886831	2.36186714763773	1.79608311909479
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	1	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	2.9815382587179	3.00765136393879	0.599045558350434	1.24034057267366	3.09948238478544	1.24197416572185	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ciceribacter	Ciceribacter thiooxidans	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	6	5	2	0	1	1	1	0	5	6	5	2	0	1	1	1	0	5	6	5	2	0	1	0.596307651743581	1.20306054557552	0	3.10085143168415	4.33927533869962	3.10493541430464	1.76706712330247	0	1.1973887460632
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	Candidatus Liberibacter americanus	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	3	0	1	1	0	3	1	3	1	3	0	1	1	0	2	1	3	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	Neorhizobium galegae	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	3	7	2	0	2	3	4	5	4	3	9	2	2	4	2	2	2	2	3	7	2	0	2	2.9815382587179	3.60918163672655	5.99045558350434	2.48068114534732	1.85968943087127	7.45184499433113	1.17804474886831	2.95233393454717	2.99347186515799
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	Neorhizobium huautlense	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	1	3	1	0	2	0	1	1	2	1	3	1	0	2	0	1	1	2	1	3	1	0	1.78892295523074	1.20306054557552	1.19809111670087	0.620170286336831	1.23979295391418	1.24197416572185	1.76706712330247	1.7714003607283	1.1973887460632
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	Neorhizobium sp. SOG26	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	4	2	3	2	2	5	1	1	0	4	2	3	2	2	5	1	1	0	4	2	3	2	2	5.36676886569223	6.01530272787758	5.3914100251539	3.10085143168415	4.33927533869962	3.72592249716556	1.76706712330247	4.13326750836604	4.19086061122119
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium lemnae	0	0	0	26.0313578369052	32.0296400602693	20.0269014259843	24.0171056453739	39.0232541416143	33.0174857365403	0	0	0	1	3	0	2	2	3	1	2	1	1	3	0	2	2	3	1	2	1	1	3	0	2	2	3	1	2	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium petrolearium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	0	0	1	1	0	1	0	2	3	0	0	1	1	0	1	0	2	3	0	0	1	4.17415356220507	1.80459081836327	4.19331890845304	4.96136229069465	3.71937886174253	6.20987082860927	0	1.18093357381887	1.79608311909479
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium rhizoryzae	0	0	0	0	0	0	0	0	0	0	0	0	13	19	11	20	30	28	9	7	8	13	19	11	20	30	28	9	7	8	13	19	11	20	30	28	9	7	8	8.34830712441013	12.0306054557552	7.1885467002052	13.6437462994103	19.2167907856697	18.0086254029669	5.30120136990741	5.3142010821849	5.98694373031598
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. WL3	0	0	0	0	0	0	0	0	0	0	0	0	6	6	9	6	10	11	2	3	3	6	6	9	6	10	11	2	3	3	6	6	9	6	10	11	2	3	3	3.57784591046148	3.60918163672655	5.3914100251539	4.34119200435781	6.81886124652797	6.8308579114702	1.17804474886831	1.7714003607283	2.39477749212639
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Shinella sp. HZN7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter rudongensis	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	2	1	1	0	1	2	0	0	2	2	1	1	0	1	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ahrensia	Ahrensia marina	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	1	2	0	1	0	1	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia	Labrenzia alba	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	1	0	2	3	0	0	0	1	0	1	0	2	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus marinus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	7	0	0	1	1	0	1	0	0	7	0	0	1	1	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Stappia	Stappia indica	0	0	0	0	0	0	0	33.0155196665811	31.2518471799042	0	0	0	12	13	11	16	17	24	4	7	6	12	13	12	16	17	24	4	7	6	12	13	11	16	17	24	4	7	6	7.15569182092297	7.81989354624085	7.78759225855564	11.163065154063	11.7780330621847	16.1456641543841	2.35608949773663	4.13326750836604	4.19086061122119
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Stella	Stella humosa	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	5	4	1	1	2	5	4	1	5	5	10	2	2	2	3	0	1	2	5	4	1	1	2	4.17415356220507	5.41377245508982	0.599045558350434	6.82187314970514	3.09948238478544	11.1777674914967	1.17804474886831	2.36186714763773	1.1973887460632
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aestuariispira	Aestuariispira insulae	0	0	0	26.0982141569969	23.5392106253958	18.5045653786093	23.3356848809659	20.2265348499402	20.1891511003577	0	0	0	27	27	18	15	23	24	7	12	8	27	27	18	15	23	24	7	12	8	27	27	18	15	23	24	7	12	8	16.1003065970767	16.2413173652695	11.3818656086582	9.30255429505246	14.257618970013	15.5246770715232	4.1231566210391	7.0856014429132	5.38824935728438
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum brasilense	0	0	0	43.0518618695415	43.7697575753868	49.0703440701944	48.047148862564	37.0536364532105	0	0	0	0	13	12	14	15	21	20	5	1	3	18	30	22	31	34	35	8	5	6	13	13	15	15	23	21	5	1	4	22.0633831145125	59.551497005988	31.1503690342225	64.4977097790304	53.9309934952667	67.6875920318411	12.9584922375515	10.0379353774604	13.7699705797268
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum fermentarium	0	0	0	0	16.3232840718366	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum formosense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	3.60918163672655	0.599045558350434	1.86051085901049	0.619896476957089	1.24197416572185	1.17804474886831	0.590466786909434	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum lipoferum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	2	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1.19261530348716	1.80459081836327	1.7971366750513	2.48068114534732	0.619896476957089	5.58888374574834	1.17804474886831	1.7714003607283	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum sp. TSA2s	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	1	1	1	0	0	2	0	0	0	1	1	1	0	0	2	0	0	0	0.596307651743581	0.601530272787758	0.599045558350434	2.48068114534732	0	4.96789666288742	1.17804474886831	1.7714003607283	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum sp. TSH100	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	3	0	2	0	1	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum sp. TSH58	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	6	0	0	0	1	2	1	1	0	6	0	0	0	1	2	1	1	0	6	0	0	0	1	5.36676886569223	11.4290751829674	4.19331890845304	11.163065154063	10.5382401082705	10.5567804086358	2.94511187217078	2.36186714763773	1.79608311909479
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	Dongia mobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	Dongia soli	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	2	1	0	0	0	1	1	3	2	2	1	0	0	0	1	1	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Hwanghaeella	Hwanghaeella grinnelliae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	1	0	0	2	0	2	1	0	1	1	0	0	2	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Insolitispirillum	Insolitispirillum peregrinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40612109115103	5.99045558350434	0.620170286336831	1.85968943087127	0.620987082860927	0	0	1.1973887460632
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Niveispirillum	Niveispirillum cyanobacteriorum	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	5	2	4	2	0	4	2	3	1	5	2	4	2	0	4	2	3	1	5	2	4	2	0	4	1.19261530348716	1.80459081836327	0.599045558350434	3.10085143168415	1.23979295391418	3.10493541430464	1.17804474886831	0	2.39477749212639
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Niveispirillum	Niveispirillum fermenti	0	0	0	0	0	0	0	0	14.7727758332001	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0.596307651743581	2.40612109115103	1.19809111670087	1.86051085901049	1.23979295391418	4.34690958002649	0	1.7714003607283	1.1973887460632
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Novispirillum	Novispirillum itersonii	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	2	1	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Telmatospirillum	Telmatospirillum siberiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unassigned	Reyranella	Reyranella massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia australis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9815382587179	3.60918163672655	0	0.620170286336831	3.71937886174253	3.72592249716556	2.35608949773663	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	Sneathiella chinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	2	0	0	0	2	3	0	3	0	2	0	0	0	2	3	0	3	0	2	0	0	1.78892295523074	1.20306054557552	2.99522779175217	1.24034057267366	1.85968943087127	2.48394833144371	1.17804474886831	0	0.598694373031598
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter suaedae	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	4.17415356220507	3.00765136393879	1.19809111670087	1.24034057267366	3.71937886174253	3.72592249716556	1.17804474886831	0.590466786909434	0
Bacteria	Proteobacteria	Alphaproteobacteria	unassigned	unassigned	Micavibrio	Micavibrio aeruginosavorus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	1	0	0	0	1	0	2	0	3	1	0	0	0	1	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum huttiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36676886569223	7.21836327345309	0	9.92272458138929	8.05865420044215	6.20987082860927	2.94511187217078	1.7714003607283	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum seropedicae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.94461477615371	21.0535595475715	4.79236446680347	10.5428948677261	11.7780330621847	18.6296124858278	2.35608949773663	0	5.98694373031598
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia albidiflava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41377245508982	0	0	2.47958590782835	1.86296124858278	0	1.7714003607283	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum agri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	4.81224218230206	0.599045558350434	3.72102171802098	3.09948238478544	4.34690958002649	2.35608949773663	1.18093357381887	0.598694373031598
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum aurantiacum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	6.61683300066534	2.39618223340173	4.96136229069465	5.5790682926138	6.8308579114702	2.35608949773663	1.18093357381887	1.1973887460632
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum canariense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	2.40612109115103	0.599045558350434	3.72102171802098	3.09948238478544	3.72592249716556	1.76706712330247	0	0.598694373031598
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	Noviherbaspirillum soli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9815382587179	13.2336660013307	2.99522779175217	7.44204343604197	11.1581365852276	16.1456641543841	3.53413424660494	3.5428007214566	2.99347186515799
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	44800000	44800000	44800000	47.0566853205594	72.0660000525916	49.0659084936585	63.0449023189691	64.0381550937079	88.1510792484314	27.0522234116355	28.0542421285609	29.0633280339163	4	5	3	3	5	6	3	1	4	46	72	49	62	63	87	27	28	29	40	45	40	48	44	61	21	22	23	77.5199947266655	122.110645375915	84.4654237274111	111.63065154063	110.961469375319	154.625783632371	43.5876557081276	48.4182765265736	47.2968554694963
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter vibrioformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38523060697432	4.81224218230206	2.39618223340173	4.96136229069465	8.05865420044215	9.31480624291391	1.17804474886831	2.36186714763773	2.39477749212639
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	Duodenibacillus massiliensis	0	0	0	80.096485652265	128.992114788443	79.106260632633	74.0527419183902	97.057828813901	103.054576724584	117.226301450421	86.1311438573893	77.1681468486742	75	127	77	65	93	95	109	79	77	75	127	77	65	94	95	111	79	77	75	127	77	65	94	95	111	79	77	45.3193815325121	76.995874916833	46.1265079929834	41.5514091845677	58.8901653109234	60.2357470375099	66.5595283110597	46.6468761658453	46.0994667234331
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella excrementihominis	421500000	421500000	421500000	192.231565696069	263.241083527442	136.182929696685	99.4306696652423	135.08048340079	164.086898811897	227.439063497825	146.282833956067	153.334109972041	191	263	135	99	134	166	226	146	152	192	263	136	100	135	166	228	147	153	192	263	136	100	135	166	227	147	153	115.087376786511	159.405522288756	82.0692414940094	62.6371989200199	84.305920866164	103.083855754914	134.886123745422	87.3890844625962	92.1989334468661
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella secunda	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	2	2	0	1	1	0	3	1	1	2	2	0	1	1	0	3	1	1	2	2	0	1	0.596307651743581	1.20306054557552	2.39618223340173	1.24034057267366	0.619896476957089	2.48394833144371	1.17804474886831	0	1.1973887460632
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella faecalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	1.20306054557552	1.7971366750513	1.86051085901049	1.23979295391418	0	0	0.590466786909434	2.39477749212639
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella massiliensis	0	0	0	0	25.1471141794628	0	0	0	0	0	0	0	2	1	4	0	2	0	2	0	0	2	1	4	0	2	0	2	0	0	2	1	4	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella megalosphaeroides	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	1	2	1	1	2	1	1	0	0	1	2	1	1	2	1	1	0	0	1	2	1	2.9815382587179	1.20306054557552	1.7971366750513	2.48068114534732	0	3.10493541430464	0.589022374434157	1.18093357381887	1.1973887460632
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella parvirubra	0	0	0	0	0	0	0	0	0	0	0	0	13	22	9	9	13	15	12	11	14	14	22	9	10	13	16	12	11	14	13	22	9	9	13	15	12	11	14	8.34830712441013	13.2336660013307	5.3914100251539	6.20170286336831	8.05865420044215	9.93579332577483	7.06826849320988	6.49513465600377	8.38172122244237
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella stercoricanis	0	0	0	0	0	0	0	0	0	0	0	0	5	3	9	2	3	3	3	2	4	5	3	9	2	4	3	3	2	4	5	3	9	2	3	3	3	2	4	2.9815382587179	2.40612109115103	5.3914100251539	1.86051085901049	3.09948238478544	1.86296124858278	1.76706712330247	1.18093357381887	2.39477749212639
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	428500000	428500000	428500000	142.171262032328	185.169583469874	121.162753627197	65.0463282774305	111.066175196484	114.060405271685	127.24564345473	114.256299918046	102.222739981361	141	184	118	65	109	113	127	114	100	142	185	120	66	110	113	128	114	102	141	184	119	65	109	113	128	114	100	85.271994199332	111.884630738523	72.4845125604025	41.5514091845677	68.8085089422368	70.1715403632848	75.9838863020062	67.3132137076754	62.2642147952862
