superkingdom	phylum	class	order	family	genus	Zymo_6323_WGS_kraken2_ONT_MONT	Zymo_6323_WGS_kraken2_ONT_ONT	Zymo_6323_WGS_kraken2_ONT_PB	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobotulus	0	0	0	0	0	0	19.4550975977484	0	21.7366379985444	0	0	0	3	2	5	3	10	2	1	0	2	6	4	8	10	14	4	2	0	4	3	2	5	3	10	2	1	0	2	2.9815382587179	3.60918163672655	4.79236446680347	7.44204343604197	11.1581365852276	3.10493541430464	1.76706712330247	0	2.39477749212639
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonema	0	0	0	0	0	0	0	0	15.4536228534669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosalsimonas	0	0	0	0	31.9637895663812	0	34.8849900570738	45.5805447036408	24.2142458896505	14.4334631323076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	1.13e+08	1.13e+08	1.13e+08	83.0625636337511	143.677632256901	63.0530191384743	38.0270839384258	39.9810948449043	53.0280949079494	64.1237888275805	74.1433541969109	50.1091862653729	55	101	46	28	30	37	39	46	31	85	142	63	37	42	49	61	70	47	58	102	46	28	30	37	39	46	31	144.90275937369	212.340186294079	86.2625604024624	49.6136229069465	67.5687159883227	71.4135145290066	106.613049772582	112.779156299702	81.4224347322973
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Lawsonia	0	0	0	11.0485804864567	0	0	0	0	0	0	0	0	9	3	2	1	2	3	6	3	3	9	3	2	1	2	3	6	3	3	9	3	2	1	2	3	6	3	3	16.6966142488203	20.4520292747838	13.1790022837095	3.72102171802098	4.95917181565671	8.07283207719205	14.1365369864198	11.8093357381887	8.98041559547397
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Mailhella	0	0	0	15.020317580664	20.0211704253754	15.0518964228596	0	11.0493099953941	0	0	0	0	15	19	14	1	12	3	9	8	4	15	19	14	1	12	3	9	8	4	15	19	14	1	12	3	9	8	4	10.7335377313845	15.0382568196939	11.9809111670087	1.86051085901049	9.29844715435633	2.48394833144371	6.47924611877573	5.90466786909434	4.19086061122119
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78892295523074	0	2.99522779175217	3.10085143168415	1.23979295391418	4.34690958002649	1.17804474886831	0	1.79608311909479
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	6	0	2	1	1	0	0	2	0	6	0	2	1	1	0	0	2	0	6	0	2	1	4.17415356220507	0.601530272787758	3.5942733501026	9.30255429505246	2.47958590782835	10.5567804086358	1.76706712330247	1.7714003607283	4.19086061122119
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoalkalibacter	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	2	2	1	0	1	1	2	2	1	2	2	1	0	1	1	2	2	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	3	5	9	1	0	3	2	3	4	3	5	9	1	0	3	2	3	4	3	5	9	1	0	3	3.57784591046148	3.60918163672655	5.3914100251539	9.30255429505246	6.19896476957089	9.93579332577483	1.76706712330247	0.590466786909434	3.59216623818959
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geopsychrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	4	2	0	1	1	0	2	1	3	4	2	0	1	1	0	2	1	3	4	2	0	1	1	1.78892295523074	1.80459081836327	1.7971366750513	8.0622137223788	4.95917181565671	5.58888374574834	1.17804474886831	1.18093357381887	1.79608311909479
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	2	1	0	0	0	1	0	4	0	2	1	0	0	0	1	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	0	0	0	0	0	0	23.7921880694301	23.9969610697673	35.7400004566025	0	0	0	1	2	0	4	7	12	0	0	1	5	9	1	23	24	33	3	4	3	1	2	0	4	7	12	0	0	1	18.485537204051	29.4749833666001	1.7971366750513	76.2809452194302	73.7676807578936	96.2529978434437	12.9584922375515	10.6284021643698	6.58563810334758
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	187200000	187200000	187200000	265.924812520848	507.160990883628	217.240026257832	283.671977698333	413.61883989606	467.1135896313	214.631511298231	61.6461452107032	162.103959238966	47	95	47	72	110	118	47	11	33	261	490	214	280	403	457	208	64	157	117	203	100	116	187	210	102	27	64	436.497201076301	846.954624085163	326.479829300986	522.183381095611	719.079913270223	827.775781453616	336.920798176338	115.731490234249	273.004634102409
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	71700000	71700000	71700000	0	0	0	42.2548524552042	73.0608677441337	80.4372311417443	0	0	0	0	1	0	3	3	1	0	1	1	11	8	4	40	68	77	8	6	5	0	1	0	3	3	1	0	1	1	48.30091979123	30.6780439121757	18.5704123088634	165.585466451934	303.129377232016	354.583624313589	34.1632977171811	28.3424057716528	16.1647480718532
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	0	0	0	64.5061109910699	178.470588744218	58.1325097815093	25.6375169586659	52.6616194884445	56.0367051217096	45.9957507009066	19.5155953825037	39.3377042069988	17	28	9	6	11	5	7	2	15	61	173	54	25	52	53	44	18	38	58	169	50	22	48	51	39	18	38	93.0239936719986	280.914637391883	93.4511071026676	47.753112047936	84.305920866164	93.1480624291391	72.4497520554013	36.0184740014755	50.8890217076858
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	0	0	0	0	0	0	0	0	0	0	0	0	7	10	2	4	2	12	6	1	5	7	11	2	6	4	17	6	2	5	7	10	2	4	2	12	6	1	5	150.269528239382	309.186560212908	112.620564969882	145.740017289155	201.466355011054	224.176336912795	114.859363014661	43.1040754443887	102.376737788403
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	0	0	0	0	0	0	31.0221009093008	47.0280201469417	56.0296727650381	0	0	0	0	7	4	26	34	45	3	6	2	1	8	5	31	46	57	3	8	2	1	8	5	31	45	57	3	8	2	1.78892295523074	7.81989354624085	4.79236446680347	25.4269817398101	50.2116146335242	58.3727857889272	1.76706712330247	10.0379353774604	1.1973887460632
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	0	0	0	7	5	5	5	4	4	5	3	3	8	2	2	2	3	2	1	1	3	7	9.54092242789729	8.42142381902861	4.19331890845304	3.72102171802098	8.67855067739924	8.69381916005298	4.1231566210391	4.13326750836604	5.38824935728438
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminiphilus	0	0	0	14.016791321413	0	11.0147957842907	0	17.075688698745	19.0049282655136	0	13.0251838454033	0	13	8	10	8	17	20	6	13	8	14	11	10	9	18	22	7	13	8	13	8	10	8	17	20	6	13	8	10.1372300796409	9.62448436460413	6.58950114185477	9.30255429505246	16.7372048778414	18.6296124858278	5.89022374434157	8.26653501673207	5.38824935728438
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38523060697432	0.601530272787758	1.7971366750513	5.58153257703148	3.09948238478544	3.72592249716556	0	1.18093357381887	1.1973887460632
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	7	4	2	2	1	6	3	0	1	7	4	2	3	1	6	3	0	1	7	4	2	2	1	6	2.9815382587179	0	2.39618223340173	4.34119200435781	4.33927533869962	3.10493541430464	6.47924611877573	0.590466786909434	3.59216623818959
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Dethiosulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.329845383128	5.41377245508982	4.19331890845304	13.6437462994103	8.67855067739924	17.387638320106	2.35608949773663	4.13326750836604	4.19086061122119
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	0	0	0	12.1254397335132	17.1115040471288	0	14.1372173634305	26.7065361579946	34.9112492493317	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.38523060697432	1.20306054557552	0.599045558350434	2.48068114534732	1.85968943087127	3.72592249716556	0	2.36186714763773	1.79608311909479
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Lactivibrio	0	0	0	41.6906075908073	40.7859768340831	29.9339242336575	50.3850629474511	53.9517962133569	60.3635792814074	21.0509416420296	24.0449181142431	25.6539244685732	0	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	2.38523060697432	1.80459081836327	2.39618223340173	6.20170286336831	4.95917181565671	7.45184499433113	0	2.36186714763773	1.79608311909479
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	0	0	0	15.0663398770507	15.9564077018741	15.3863155722557	10.5624014581523	24.7530083210802	20.0457289054551	0	0	11.6475043361232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	0	0	0	83.9412463213214	97.7771707767621	54.0726338501543	185.694905176873	232.131923234336	225.106488959181	91.4765537240311	93.1791017571968	59.0322298974481	68	87	47	154	212	205	75	74	42	68	90	50	159	216	210	79	76	43	68	87	47	154	212	205	75	74	42	42.9341509255378	64.9652694610779	37.1408246177269	112.870992113303	150.014947423615	144.689990306596	59.4912598178498	46.0564093789358	29.9347186515799
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601530272787758	0.599045558350434	3.10085143168415	2.47958590782835	3.10493541430464	1.17804474886831	0	0
Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	1	0	0	0	1	3	2	2	0	1	0	0	0	1	2	1	2	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	1.80459081836327	0	1.86051085901049	1.85968943087127	5.58888374574834	2.35608949773663	0.590466786909434	0
Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	0	0	0	0	0	0	0	0	0	0	0	0	15	5	3	19	30	34	6	12	7	16	7	3	25	31	39	8	12	7	15	5	3	19	30	34	6	12	7	10.1372300796409	17.444377910845	5.3914100251539	32.869025175852	48.3519252026529	52.1629149603179	10.0133803653807	11.2188689512792	9.57910996850557
Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	0	0	0	0	27.5188711263463	0	34.0883058912303	80.0361568763678	63.9184737167124	0	0	0	3	12	4	15	19	24	4	8	4	4	17	6	21	36	38	11	10	6	3	12	4	15	19	24	4	8	4	4.17415356220507	19.850499001996	8.9856833752565	20.4656194491154	42.152960433082	42.2271216345431	15.9036041097222	11.2188689512792	5.98694373031598
Bacteria	Tenericutes	unassigned	unassigned	unassigned	Candidatus Izimaplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	5	4	3	2	2	0	3	1	5	5	4	3	2	2	0	3	1	5	5	4	3	2	2	0.596307651743581	4.81224218230206	1.7971366750513	4.96136229069465	4.33927533869962	6.8308579114702	5.30120136990741	1.7714003607283	1.1973887460632
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	3765100000	3765100000	3765100000	906.091493938431	1069.97991745565	720.011194544762	386.274998114366	546.338797617728	517.273943206076	481.930350407285	399.772950331993	409.893143655453	337	395	287	169	243	234	184	148	152	904	1064	717	384	542	513	481	399	410	894	1042	706	374	531	509	472	388	398	1765.66695681274	2103.55136393879	1350.84773408023	693.350380124577	978.816537115243	943.900365948609	920.052948866153	764.064022260807	779.500073687141
NA	NA	NA	NA	NA	NA	2.28041e+11	2.28041e+11	2.28041e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
